OBJECTID_12_13 *,Shape *,num,name,loc1,loc2,lat,long,EMD_CD
797,Point,1121,가양레포츠센터 앞,강서구,서울특별시 강서구 양천로61길 101,37.559479,126.86438,11500104
798,Point,1122,황금내근린공원,강서구,서울특별시 강서구 허준로 221-40,37.561924,126.864166,11500104
799,Point,1124,발산역 6번 출구 뒤,강서구,서울특별시 강서구 공항대로 280,37.558178,126.838455,11500106
800,Point,1125,명덕고교입구(영종빌딩),강서구,서울특별시 강서구 강서로 304,37.552914,126.836571,11500106
801,Point,1126,우장산역 1번출구옆(우장산아이파크105동앞),강서구,서울특별시 강서구 강서로 지하 262,37.548908,126.836563,11500103
802,Point,1127,화곡역 버스정류장,강서구,서울특별시 강서구 화곡로 157,37.540981,126.838547,11500103
803,Point,1128,화곡역 6번출구,강서구,서울특별시 강서구 화곡로 지하 168,37.541412,126.840225,11500103
804,Point,1129,화곡역 1번 출구 앞,강서구,서울특별시 강서구 화곡로 지하 168,37.542099,126.840218,11500103
805,Point,1130,화곡본동시장 버스정류장,강서구,서울특별시 강서구 화곡로 196,37.542751,126.842621,11500103
806,Point,1131,꿈돌이공원 앞,강서구,서울특별시 강서구 화곡로 232,37.546444,126.845459,11500103
807,Point,1132,등촌역 7번출구,강서구,서울특별시 강서구 공항대로 지하 529,37.551109,126.863709,11500102
808,Point,1135,강서구의회,강서구,서울특별시 강서구 등촌로 185,37.546532,126.862549,11500102
809,Point,1136,등촌2파출소,강서구,서울특별시 강서구 등촌로 167,37.544788,126.861999,11500102
810,Point,1137,등촌2동주민센터,강서구,서울특별시 강서구 등촌로 143,37.541264,126.863373,11500102
811,Point,1139,용문사 버스정류장,강서구,서울특별시 강서구 등촌로 95,37.536507,126.863335,11500102
812,Point,1140,목동사거리 버스정류장,강서구,서울특별시 강서구 등촌로 19,37.531399,126.863609,11500103
813,Point,1141,곰달래 문화복지센터 1-1,강서구,서울특별시 강서구 강서로5길 50,37.52906,126.84848,11500103
814,Point,1145,곰달래 문화복지센터 1-2,강서구,서울특별시 강서구 강서로5길 50,37.528919,126.848084,11500103
815,Point,1146,곰달래사거리,강서구,서울특별시 강서구 곰달래로 51,37.530338,126.838257,11500103
816,Point,1148,볏골공원,강서구,서울특별시 강서구 까치산로4길 22,37.54147,126.84478,11500103
817,Point,1149,신방화역환승주차장,강서구,서울특별시 강서구 마곡서1로 111-12,37.567284,126.818275,11500105
818,Point,1150,송정역 1번출구,강서구,서울특별시 강서구 공항대로3길 18,37.561531,126.810699,11500108
819,Point,1151,마곡역1번출구,강서구,서울특별시 강서구 마곡동 727-716,37.560207,126.824142,11500105
820,Point,1152,마곡역교차로,강서구,서울특별시 강서구 마곡동 728-168,37.558311,126.826523,11500105
821,Point,1153,"발산역 1번, 9번 인근 대여소",강서구,서울특별시 강서구 공항대로 281,37.558949,126.837174,11500105
822,Point,1155,기쁜우리복지관,강서구,서울특별시 강서구 가양동 1458-15 ,37.56926,126.848419,11500104
823,Point,1157,강서구청,강서구,서울특별시 강서구 화곡로 302,37.550659,126.84977,11500103
824,Point,1158,가양역 8번출구,강서구,서울특별시 강서구 양천로 지하 485,37.561035,126.854813,11500102
825,Point,1159,서서울모터리움 앞,강서구,서울특별시 강서구 양천로53길 30,37.565853,126.846596,11500104
826,Point,1160,양천향교역 7번출구앞,강서구,서울특별시 강서구 양천로 지하 341,37.56768,126.840897,11500105
827,Point,1161,강서면허시험장 앞,강서구,서울특별시 강서구 남부순환로 171,37.549694,126.819664,11500107
828,Point,1162,공항초등학교건너편,강서구,서울특별시 강서구 마곡서1로 68,37.562679,126.820473,11500105
829,Point,1163,방화동강서기동대앞,강서구,서울특별시 강서구 방화대로34길 65,37.570499,126.820084,11500109
830,Point,1165,마곡중학교 후문,강서구,서울특별시 강서구 마곡중앙5로 58,37.568447,126.821648,11500105
831,Point,1166,강서구립등빛도서관,강서구,서울특별시 강서구 강서로62길 48,37.562569,126.842461,11500102
832,Point,1167,마곡수명산파크3단지 교차로,강서구,서울특별시 강서구 수명로 72,37.553509,126.825867,11500106
833,Point,1168,마곡엠밸리10단지 앞,강서구,서울특별시 강서구 마곡중앙1로 72,37.560291,126.818756,11500105
834,Point,1169,염창역 1번 출구,강서구,강서구 공항대로 625,37.547199,126.874489,11500101
835,Point,1170,강서구보건소,강서구,강서구 공항대로 571 ,37.549179,126.868797,11500101
836,Point,1171,염창동 새마을금고 건너편,강서구,강서구 양천로 696,37.550049,126.873161,11500101
837,Point,1172,가양3동 주민센터,강서구,강서구 허준로 202,37.561249,126.86058,11500104
838,Point,1173,강서구청사거리(SH타워),강서구,강서구 공항대로 411 ,37.556259,126.853317,11500102
839,Point,1174,강서구청사거리(부민병원),강서구,강서구 공항대로 395 ,37.556614,126.851166,11500102
840,Point,1175,대한항공 인력개발센터,강서구,강서구 공항대로 453 ,37.554379,126.857536,11500102
841,Point,1177,수명중?고교,강서구,"강서구 수명로1길 16, 401동 앞",37.55011,126.823677,11500106
842,Point,1178,개화산역 2번 출구,강서구,강서구 양천로 22,37.572472,126.806168,11500109
843,Point,1180,마곡엠밸리 15단지(1502동) 건너편,강서구,강서구 마곡중앙로 36,37.557468,126.829719,11500105
844,Point,1181,농수산식품공사 (강서지사),강서구,강서구 발산로 40,37.551044,126.818497,11500107
845,Point,1182,KBS 스포츠월드,강서구,강서구 공항대로 376,37.556877,126.848808,11500103
846,Point,1183,KC 대학교,강서구,강서구 까치산로 24길 47,37.548321,126.853401,11500103
847,Point,1184,마곡13단지,강서구,강서구 공항동 1343,37.55645,126.815979,11500108
848,Point,1185,등촌9단지,강서구,강서구 화곡로 63가길 92 (등촌동 704),37.562901,126.849472,11500102
849,Point,1186,송정중학교,강서구,강서구 공항동 1342,37.554729,126.816093,11500108
850,Point,1187,강서수산물도매시장,강서구,강서구 외발산동 424,37.55302,126.818367,11500107
851,Point,1188,롯데중앙연구소,강서구,강서구 마곡동 301-3,37.571381,126.828339,11500105
852,Point,1190,마곡역 교차로(2번출구),강서구,강서구 마곡동 727-747 ,37.560501,126.826652,11500105
853,Point,1191,"마곡역 버스정류장(마곡나루역1번출구, 웰튼병원 방면)",강서구,강서구 마곡동 727-925,37.560242,126.827164,11500105
854,Point,1192,마곡수명산파크 209동 건너편,강서구,강서구 내발산동 741-8,37.55545,126.826897,11500105
855,Point,1193,마곡센트럴타워 1차,강서구,강서구 마곡동 727-1136,37.559471,126.832077,11500105
856,Point,1194,센서텍㈜,강서구,강서구 마곡동 727-457,37.563301,126.836822,11500105
857,Point,1195,코오롱One&Only타워,강서구,강서구 마곡동 727-525,37.564129,126.834312,11500105
858,Point,1196,서울식물원(문화센터) 건너편,강서구,강서구 마곡동 727-286,37.568241,126.835831,11500105
859,Point,1197,엠펠리체 호텔 건너편,강서구,강서구 마곡동 727-1187,37.560242,126.835808,11500105
860,Point,1198,LG 사이언스파크,강서구,강서구 마곡동 727-925,37.56255,126.827438,11500105
861,Point,1199,우장산역 3번출구,강서구,강서구 화곡동 1006-2,37.547821,126.836128,11500103
862,Point,1200,개화광역환승센터,강서구,강서구 개화동 492-22,37.578449,126.798973,11500110
863,Point,1201,가락시장역 3번 출구,송파구,서울특별시 송파구 송파대로 지하 257,37.493179,127.118545,11710107
864,Point,1203,밀리아나2빌딩 앞,송파구,서울특별시 송파구 송파대로28길 24,37.493729,127.120621,11710107
865,Point,1204,거여역 3번출구,송파구,서울특별시 송파구 오금로 지하 499,37.493343,127.14473,11710113
866,Point,1205,종합운동장역 4번출구,송파구,서울특별시 송파구 올림픽로 8,37.510429,127.071373,11710101
867,Point,1206,9호선종합운동장역 9번출구,송파구,서울특별시 송파구 올림픽로 지하 23,37.51128,127.078239,11710101
868,Point,1207,마천중앙시장,송파구,서울특별시 송파구 성내천로 233,37.499756,127.152504,11710114
869,Point,1208,풍납현대아파트쉼터,송파구,서울특별시 송파구 풍성로14길 19,37.529747,127.119965,11710103
870,Point,1209,잠실나루역 (2번 출구 쪽),송파구,서울특별시 송파구 오금로 20,37.520451,127.104202,11710102
871,Point,1210,롯데월드타워(잠실역2번출구 쪽),송파구,서울특별시 송파구 올림픽로 293-19,37.513126,127.10096,11710102
872,Point,1211,방이삼거리,송파구,서울특별시 송파구 석촌호수로 298,37.512104,127.107781,11710102
873,Point,1212,송파역 2번 출구앞,송파구,서울특별시 송파구 송파대로 지하 354,37.499413,127.112869,11710107
874,Point,1213,백토공원 앞,송파구,서울특별시 송파구 양재대로72길 47-8,37.50832,127.133217,11710112
875,Point,1214,오금역 7번 출구 인근,송파구,서울특별시 송파구 오금로 지하 321,37.502594,127.127647,11710112
876,Point,1215,올림픽공원역 1번출구 앞,송파구,서울특별시 송파구 양재대로 지하 1233,37.516571,127.131538,11710111
877,Point,1217,송파파인타운 7단지,송파구,서울특별시 송파구 충민로4길 19,37.479305,127.129799,11710109
878,Point,1218,방이역 4번출구,송파구,서울특별시 송파구 양재대로 지하 1127,37.508968,127.125839,11710111
879,Point,1220,잠실근린공원,송파구,서울특별시 송파구 백제고분로15길 7,37.505692,127.084038,11710101
880,Point,1221,삼전역 4번출구,송파구,서울특별시 송파구 백제고분로 188,37.5042,127.087532,11710101
881,Point,1222,잠실새내역 5번 출구 뒤,송파구,서울특별시 송파구 백제고분로 95,37.511982,127.085053,11710101
882,Point,1224,아시아지하보도 2번 출구,송파구,서울특별시 송파구 올림픽로 74,37.512169,127.078934,11710101
883,Point,1226,잠실4동 주민센터 옆,송파구,서울특별시 송파구 올림픽로35길 16,37.520077,127.112366,11710102
884,Point,1227,거여역 8번출구 뒤,송파구,서울특별시 송파구 오금로 지하 499,37.493126,127.143822,11710113
885,Point,1228,마천사거리,송파구,서울특별시 송파구 거마로 51,37.4977,127.146202,11710113
886,Point,1229,송파체육문화회관 앞,송파구,서울특별시 송파구 양산로 15,37.490688,127.143127,11710113
887,Point,1230,송파중학교 정문,송파구,서울특별시 송파구 동남로 203,37.49567,127.130592,11710107
888,Point,1231,잠실역 6번출구,송파구,서울특별시 송파구 석촌호수로12길 3-5,37.514088,127.09903,11710101
889,Point,1232,잠실주공 521동 건너편,송파구,서울특별시 송파구 석촌호수로12길 3-19,37.512089,127.096191,11710101
890,Point,1233,잠실3거리(갤러리아팰리스),송파구,서울특별시 송파구 석촌호수로12길 3-17,37.510509,127.093368,11710101
891,Point,1235,잠실트리지움310동 옆,송파구,서울특별시 송파구 잠실로 62,37.508873,127.087166,11710101
892,Point,1239,문정 법조단지3,송파구,서울특별시 송파구 정의로 30,37.480843,127.118011,11710108
893,Point,1240,문정 법조단지4,송파구,서울특별시 송파구 새말로 62,37.480576,127.118568,11710108
894,Point,1241,문정 법조단지5,송파구,서울특별시 송파구 새말로 62,37.481239,127.119797,11710108
895,Point,1242,문정 법조단지6,송파구,서울특별시 송파구 법원로 101,37.481632,127.119163,11710108
896,Point,1243,문정 법조단지7,송파구,서울특별시 송파구 법원로 101,37.484531,127.120163,11710108
897,Point,1244,문정 법조단지8,송파구,서울특별시 송파구 법원로 101,37.481537,127.122124,11710108
898,Point,1245,문정 법조단지9,송파구,서울특별시 송파구 법원로 101,37.479465,127.125328,11710108
899,Point,1246,문정 법조단지10,송파구,서울특별시 송파구 송파대로 지하 82,37.477509,127.126328,11710108
900,Point,1247,문정 법조단지11,송파구,서울특별시 송파구 법원로 101,37.478821,127.123512,11710108
901,Point,1248,방이초등학교,송파구,서울특별시 송파구 위례성대로 114,37.513962,127.121674,11710111
902,Point,1249,아주중학교건너편,송파구,서울특별시 송파구 도곡로 446,37.505463,127.077347,11710101
903,Point,1250,문정2동 주민센터,송파구,서울특별시 송파구 중대로 16,37.489872,127.11084,11710108
904,Point,1251,석촌역 2번출구,송파구,서울특별시 송파구 송파동 68 ,37.505932,127.10775,11710104
905,Point,1253,오금역 3번 출구 뒤,송파구,서울특별시  송파구 가락동 10-15 ,37.501652,127.128181,11710107
906,Point,1256,문정현대아파트 교차로,송파구,서울특별시 송파구 문정동 3-2 ,37.491131,127.125809,11710108
907,Point,1257,가락시장역 사거리,송파구,서울특별시 송파구 가락동 214-15 ,37.4921,127.117752,11710107
908,Point,1258,가락미륭아파트 앞,송파구,서울특별시 서울 송파구 가락동 195-4,37.493198,127.128998,11710107
909,Point,1259,방이역 1번출구,송파구,서울특별시 송파구 오금동 17-20,37.508984,127.126594,11710112
910,Point,1260,방이동 한양3차아파트 옆,송파구,서울특별시 송파구 방이동 225-1,37.506302,127.121399,11710111
