OBJECTID_12_13 *,Shape *,num,name,loc1,loc2,lat,long,EMD_CD,1월 합계,2월 합계,3월 합계,4월 합계,5월 합계,6월 합계
1651,Point,2391,구룡터널 입구(개포1단지아파트),강남구,강남구 개포동 146-1,37.475986,127.059624,11680103,618,522,1026,1747,2012,1914
1652,Point,2392,구룡산 입구 (구룡산 서울둘레길 입구),강남구,강남구 개포동 1277,37.474472,127.05545,11680103,417,413,666,1003,978,1042
1653,Point,2393,구룡사 앞 교차로 (보도육교),강남구,강남구 개포동 1277,37.472,127.051338,11680103,144,138,370,695,571,416
1654,Point,2394,개포래미안포레스트아파트 107동 앞,강남구,강남구 개포로 264,37.480297,127.05426,11680103,646,627,1123,1671,1868,1547
1655,Point,2395,개포1단지아파트 입구 (보도육교),강남구,강남구 개포동 659,37.47929,127.055733,11680103,503,510,746,1123,1250,1093
1656,Point,2396,영동3교 북단(우성캐릭터 앞 보도),강남구,강남구 도곡동 466,37.485741,127.051048,11680118,510,416,685,957,1160,897
1657,Point,2398,더라움,강남구,강남구 역삼동 801-7,37.50811,127.039452,11680101,396,340,541,918,909,650
1658,Point,2401,밀알학교 입구 (삼성서울병원 입구),강남구,강남구 일원동 128-10,37.486561,127.082672,11680114,327,293,647,913,1238,1094
1659,Point,2403,공무원연금매점 교차로 (개포주공9단지 입구),강남구,강남구 일원동 703-2,37.48872,127.074539,11680114,453,422,834,1250,1430,1273
1660,Point,2404,대모산입구역 4번 출구 앞,강남구,강남구 일원동 700-1,37.49181,127.073158,11680103,468,461,857,1570,1558,1340
1661,Point,2405,청담공원앞 교차로,강남구,강남구 삼성동 111-44,37.518711,127.05085,11680105,560,617,1029,1776,2138,1757
1662,Point,2406,논현동 광명빌딩 앞,강남구,강남구 논현동 279,37.51757,127.023644,11680108,562,537,852,1241,1479,1228
1663,Point,2407,역삼.서초.삼성 세무서 앞 (역삼빌딩 앞),강남구,강남구 역삼동 804,37.49847,127.030113,11680101,154,172,408,503,634,663
1664,Point,2408,강남한양수자인아파트,강남구,강남구 자곡로 260,37.477341,127.113274,11680112,138,120,241,304,343,285
1665,Point,2409,역삼동 디오슈페리움 (우성아파트 사거리),강남구,강남구 역삼동 858(강남대로 342 앞 도로),37.492062,127.030747,11680101,510,489,821,1285,1445,1108
1666,Point,2410,포스코피앤에스타워 (역삼역 3번출구 부근),강남구,강남구 역삼동 804(강남구 테헤란로 134 앞 보도),37.499599,127.033752,11680101,7300,7530,14010,23770,25230,20570
1667,Point,2411,세곡동 성당,강남구,강남구 율현동 165-2(강남구 밤고개로21길 50),37.472969,127.112228,11680113,382,395,729,1164,1348,1061
1668,Point,2412,일원1동 주민센터,강남구,강남구 일원동 712-5 ,37.491703,127.088226,11680114,318,340,547,1210,1132,864
1669,Point,2413,도곡역 1번 출구,강남구,남부순환로 2814,37.490959,127.054985,11680118,227,236,468,740,960,738
1670,Point,2414,도곡역 아카데미스위트 앞,강남구,언주로30길 21,37.488972,127.051827,11680118,386,377,583,1218,1583,1388
1671,Point,2415,한티역 롯데백화점 앞,강남구,선릉로 228,37.496674,127.053429,11680106,48,56,119,186,262,280
1672,Point,2416,한티역 6번 출구,강남구,선릉로 227,37.495899,127.052193,11680118,232,184,387,558,821,744
1673,Point,2417,선정릉 디캠프(D.CAMP)앞,강남구,선릉로 551,37.507999,127.04525,11680101,165,110,229,452,453,425
1674,Point,2418,봉은사역 7번 출구,강남구,봉은사로 601,37.513935,127.059822,11680105,182,155,287,652,668,530
1675,Point,2419,"봉은사역 1,2번 출구",강남구,봉은사로 601,37.514309,127.0597,11680105,366,294,703,1269,1498,1205
1676,Point,2420,학여울역 사거리(LG베스트샵 앞),강남구,영동대로 202,37.496895,127.070137,11680106,283,275,494,817,676,806
1677,Point,2421,신논현역 4번출구,강남구,봉은사로 110,37.504673,127.025795,11680101,612,598,880,1497,1896,1671
1678,Point,2422,수서동 성당 맞은편,강남구,광평로34길 202,37.484169,127.094849,11680115,257,315,390,586,771,715
1679,Point,2423,영희초교 사거리(래미안개포루체하임),강남구,개포로110길 50,37.490837,127.08065,11680114,258,217,464,726,714,533
1680,Point,2425,세곡동 사거리(대왕초등학교 정류장),강남구,헌릉로618길 8,37.464619,127.10685,11680111,525,477,793,1225,1335,986
1681,Point,2426,강남한신휴플러스 6단지,강남구,강남구 율현동 333-1,37.468296,127.104698,11680113,446,441,616,1331,1450,1075
1682,Point,2427,개포고등학교 정문앞,강남구,강남구 개포로402,37.484852,127.058373,11680103,856,832,1400,1926,2054,1794
1683,Point,2428,롯데리아 개포점앞,강남구,강남구 선릉로26,37.482368,127.061188,11680103,43,53,73,138,106,81
1684,Point,2429,압구정로데오역 6번출구,강남구,선릉로845,37.527454,127.040428,11680107,542,569,881,1813,2019,1546
1685,Point,2430,강남파이낸스센터앞(역삼역2번출구),강남구,테헤란로152,37.500244,127.036057,11680101,196,237,408,681,1024,965
1686,Point,2431,대치역 7번출구,강남구,남부순환로155,37.494118,127.062904,11680106,123,145,222,327,297,212
1687,Point,2501,서초 포레스타5단지,서초구,신원동 347-6,37.450661,127.05706,11650111,400,292,657,1252,1766,1574
1688,Point,2502,서초역1번출구 앞,서초구,서초동 1553-21,37.491951,127.008553,11650108,328,247,385,641,628,627
1689,Point,2503,반포1동 서초빌딩 앞,서초구,반포동 749-35,37.503811,127.021362,11650107,444,360,706,1170,1389,1212
1690,Point,2504,신사역 4번출구 뒤,서초구,잠원동 88,37.515881,127.019302,11650106,118,152,260,515,536,384
1691,Point,2505,우성아파트사거리 (기업은행앞),서초구,서초동 1374,37.493259,127.029533,11650108,88,108,136,266,317,287
1692,Point,2506,LG유플러스 (방배사옥),서초구,방배동 980-53,37.479092,126.990677,11650101,257,306,445,730,849,667
1693,Point,2508,양재이스타빌 앞,서초구,양재동 4(양재동 3-14 앞),37.482979,127.042259,11650102,108,121,162,248,307,328
1694,Point,2509,심산기념문화센터,서초구,서초구 반포동 128-13,37.498363,126.99115,11650107,239,239,391,512,542,490
1695,Point,2510,JW타워,서초구,서초구 서초동 1748-45,37.48304,127.021462,11650108,377,293,451,729,655,584
1696,Point,2511,이수역 6번출구 앞,서초구,서초구 방배동 438-35,37.483662,126.982323,11650101,373,365,702,1330,1384,1249
1697,Point,2514,사평역 2번출구,서초구,서울시 서초구 반포동 30-5 ,37.503643,127.016022,11650107,412,374,659,1138,1469,1201
1698,Point,2515,서초초등학교 후문,서초구,서울시 서초구 서운로 178,37.498928,127.024727,11650108,486,502,1130,2161,6139,4162
1699,Point,2516,본마을 노인복지센터 앞,서초구,서울특별시 서초구 본마을2길 2,37.454418,127.052742,11650111,64,62,178,382,886,589
1700,Point,2517,서초3교(효령로69길 방면),서초구,서울특별시 서초구 효령로69길,37.487682,127.024788,11650108,74,51,159,538,973,581
1701,Point,2518,서초3교(효령로70길 방면),서초구,서울특별시 서초구 효령로70길,37.487316,127.024895,11650108,272,344,651,1013,1405,1078
1702,Point,2519,서초2교(사임당로 방면),서초구,서울특별시 서초구 사임당로137,37.491009,127.023521,11650108,326,358,604,1050,1462,1233
1703,Point,2520,서초1교 (진흥아파트 방면),서초구,서초구 서초대로65길,37.496193,127.021011,11650108,575,484,962,1857,2304,2107
1704,Point,2521,서초 크로바타워 앞,서초구,서초구 서초대로 347,37.495564,127.01918,11650108,482,447,798,1283,1550,1311
1705,Point,2523,뉴코아 킴스클럽 앞,서초구,서초구 잠원로 51,37.510193,127.007256,11650106,67,66,138,251,337,244
1706,Point,2524,반포쇼핑타운 8동 앞,서초구,서초구 신반포로 219 반포쇼핑타운,37.507351,127.008019,11650106,110,112,215,362,341,229
1707,Point,2525,반포쇼핑타운 2동 앞,서초구,서초구 신반포로 165 ,37.505608,127.002159,11650106,127,144,263,468,590,488
1708,Point,2526,반포경남쇼핑 앞,서초구,서초구 신반포로 143 ,37.504787,126.999924,11650107,22,18,27,77,82,62
1709,Point,2527,반포중학교 앞(세화여고 맞은편),서초구,서초구 신반포로67,37.50296,126.993599,11650107,374,415,605,972,1132,932
1710,Point,2528,함지박 사거리,서초구,서초구 방배로 230-1 ,37.493771,126.990066,11650101,367,331,769,1468,1944,1444
1711,Point,2529,우리은행 방배동지점 앞,서초구,서초구 방배로 183,37.489918,126.992081,11650101,186,165,277,461,772,621
1712,Point,2530,삼호3차아파트 앞,서초구,서초구 방배동 757-3,37.497795,126.987068,11650101,554,432,784,1378,1638,1434
1713,Point,2531,멤피스아파트 앞,서초구,서초구 방배로 245,37.494205,126.989357,11650101,26,35,83,115,223,148
1714,Point,2532,국립국악원 앞,서초구,서초구 남부순환로 2364,37.478203,127.008781,11650108,388,390,594,1064,1121,841
1715,Point,2533,한가람미술관 앞,서초구,서초구 남부순환로 2406,37.480877,127.014526,11650108,142,143,344,445,373,270
1716,Point,2535,신반포역 3번출구 뒤,서초구,서초구 신반포로 ,37.503624,126.997322,11650107,157,176,358,720,1053,765
1717,Point,2536,서초종합체육관 입구,서초구,서초구 원지동 28,37.459248,127.041634,11650104,144,143,237,529,486,363
1718,Point,2537,양재역 8번출구 앞,서초구,서초구 양재동,37.482571,127.036438,11650102,284,266,487,785,736,633
1719,Point,2538,사평리 공원,서초구,서초구 잠원동 51,37.520267,127.015251,11650106,228,214,353,571,745,714
1720,Point,2539,대한무역투자진흥공사 KOTRA 앞,서초구,서초구 헌릉로 13,37.465408,127.043778,11650110,907,881,1595,3396,3640,3237
1721,Point,2540,반포천 앞,서초구,서초구 사평대로 108 ,37.49905,126.996254,11650107,398,363,560,1081,1279,1013
1722,Point,2541,옛골 입구,서초구,청계산로 434,37.430977,127.070335,11650111,526,470,867,1582,2036,1701
1723,Point,2542,신논현역2번출구(신논현타워 앞),서초구,서초구 강남대로 479,37.505089,127.02391,11650107,541,524,1070,1893,2674,2065
1724,Point,2545,국립중앙도서관(국제회의장옆),서초구,반포동 산60-1,37.497211,127.004272,11650107,978,897,1571,2876,4025,3627
1725,Point,2547,포드서초서비스센터앞,서초구,잠원동 55-1,37.519047,127.012283,11650106,2026,2044,3690,6440,8395,7520
1726,Point,2548,반포1동 자율방범초소 옆,서초구,반포동 28-4,37.508476,127.016762,11650107,40,58,151,270,410,363
1727,Point,2549,LH 서초 4단지 403동,서초구,우면동 788,37.459248,127.023903,11650103,1485,1285,2109,3659,4658,4138
1728,Point,2550,양재동 꽃시장 건너편,서초구,양재동 351,37.467384,127.041458,11650102,1390,1120,1963,2994,3669,2631
1729,Point,2601,석촌호수 서호사거리,송파구,송파구 삼학사로 136,37.506748,127.098831,11710101,19,24,93,139,133,78
1730,Point,2603,송파 글마루 도서관,송파구,송파구 충민로 1206,37.480953,127.130104,11710109,670,726,1739,4502,5192,3333
1731,Point,2604,풍납토성 서성벽터A,송파구,송파구 풍납동 307-4,37.531311,127.111282,11710103,233,217,439,503,696,625
1732,Point,2605,복정역 1번 출구 앞,송파구,송파구 장지동 602-18,37.471298,127.12709,11710109,1136,1056,1894,2970,3653,3103
1733,Point,2606,위례동주민센터 맞은편 근린공원,송파구,송파구 거여동 497,37.481739,127.143227,11710113,216,225,378,674,751,593
1734,Point,2608,송파구청,송파구,송파구 올림픽로 326,37.515053,127.10627,11710102,285,329,479,813,1078,835
1735,Point,2609,보성중고등학교 후문 앞,송파구,송파구 양재대로 1278,37.520489,127.1352,11710111,716,685,1353,2245,2719,2270
1736,Point,2610,여흥레이크빌 앞 (석촌호수 까페거리),송파구,송파구 석촌호수로 278,37.510452,127.106407,11710104,857,886,1600,2308,3163,2725
1737,Point,2611,송파지역자활센터 뒤,송파구,송파구 풍성로 5길 16,37.536419,127.116165,11710103,1962,1874,3444,6045,7975,6794
1738,Point,2612,문정·가락 대여소 앞,송파구,송파구 중대로 2길 6,37.48872,127.109825,11710107,1003,1099,2084,4237,5318,4004
1739,Point,2613,잠실나들목,송파구,서울 송파구 잠실동 1,37.516781,127.090492,11710101,1988,2088,4313,9044,11436,8576
1740,Point,2614,가락고등학교 앞,송파구,서울 송파구 송이로 42,37.501862,127.117233,11710104,1313,1341,2201,3501,4219,3784
1741,Point,2615,테라타워2,송파구,송파대로 201,37.48835,127.120781,11710108,229,224,405,701,909,796
1742,Point,2616,거여동 사거리,송파구,송파구 문정로 196,37.497047,127.14035,11710113,10140,9600,13870,24770,34320,28940
1743,Point,2617,가락삼환아파트 앞,송파구,송파구 가락동 165-2,37.496181,127.138031,11710107,474,454,709,1043,929,986
1744,Point,2618,삼전역 1번출구,송파구,송파구 잠실동 289,37.504711,127.087563,11710101,909,812,1686,2373,3211,2793
1745,Point,2619,석촌고분역 5번출구,송파구,송파구 삼전동 90,37.502338,127.096443,11710106,937,848,1362,2371,3002,2717
1746,Point,2620,송파나루역 4번 출구옆,송파구,송파구 송파동 3-15,37.509979,127.112312,11710104,420,362,710,1109,1233,934
1747,Point,2621,한성백제역 2번 출구,송파구,송파구 방이동 11,37.516659,127.116257,11710111,1101,1059,1833,2818,3928,3374
1748,Point,2622,올림픽공원역 3번출구,송파구,송파구 방이동 89-28,37.516258,127.130592,11710111,560,454,995,1667,2101,1756
1749,Point,2623,석촌동 주민센터,송파구,송파구 석촌동 312,37.503624,127.103554,11710105,233,223,484,810,1113,1025
1750,Point,2625,가락종합 사회복지관,송파구,양재대로 925,37.495537,127.107201,11710107,801,830,1440,2832,3491,2930
1751,Point,2626,"경찰병원역 1,2번 출구 사이",송파구,가락동 59,37.495693,127.123856,11710107,888,829,1643,2798,3825,3242
1752,Point,2627,문정시영아파트 5동 앞 공원,송파구,송이로 31길 56,37.491123,127.135109,11710108,701,610,1155,1975,2659,2401
1753,Point,2628,문정역 1번출구,송파구,문정동 55-13,37.486698,127.122444,11710108,1704,1550,2418,3950,4697,4176
1754,Point,2630,서울방이동 고분군,송파구,방이동 17,37.507866,127.116989,11710111,1178,1170,2067,3523,4380,3714
1755,Point,2631,배명고등학교,송파구,삼학사 11,37.497414,127.096306,11710106,411,459,825,1538,2063,1657
1756,Point,2632,석촌고분역 2번 출구,송파구,백제고분로 275,37.502644,127.097397,11710105,175,242,368,745,913,645
1757,Point,2633,송파학사 옆,송파구,위례순환로 364,37.47818,127.147102,11710109,561,603,1010,1689,2112,1959
1758,Point,2634,위례포레샤인아파트 2318동,송파구,장지동 390-4,37.477211,127.137176,11710109,190,183,396,637,901,669
1759,Point,2635,잠실새내역 1번출구,송파구,올림픽로 지하 140,37.511295,127.086739,11710101,1287,1192,2031,3594,4386,3975
